customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-R3BSM6P577ZXBR,Rajesh Banshiwal,Think twice before purchasing,range less even disconnected one meter disconnected mobile pocket watch wrist small size much features costly compared features disappointing fact watch doesnt returnable window careful purchasing overall good device request amazon publish review,22-10-2019,1
customer_review-R16FT21MR3S6KL,ashish arya,Best watch i got this 2700 for amazon diwali sale,watch good one problem travelling watch counted fake steps dont know heart rate accurate think accurate overall great watch best part screen always visible great feature give 5 star 2700 padi h ye watch sale price zabardast h ye watch,08-10-2019,5
customer_review-R1YIPMJ2GNLRY0,Tushar Batra,Truly amazed,really afraid buying sure product many negative reviews apple inspired design premium built resistable ordered pros cons acc pros easy pair superb battery apple watch looks due 25d curved glass adequately responsive ui well touch seriously amazing strap 1010 strap quality design less weight many watch faces literally best segment low price cons really donot feel cons comfortable low res display increases battery life also decreasing price also donot care range bluetooth connectivity less time keep unpaired want daily driver hassle perfectly requirements smartphone enough,30-09-2019,5
customer_review-R2C9PY7B567E4X,Diwakar,"Okay product, have little issues in steps count and heart rate check",really good price battery really amazing issue step count driving scooty kind counts 100 steps well wrong also heart rates somehow keep showing quite uneven sometimes,19-07-2019,3
customer_review-R3SIUFZ1U8T9V3,IshMak,Nice product at the given price,name suggests lite watch features wise goes lite battery performance excellent far last 3 days usage 8 battery utilized touch response good best interface watch good graphics average quality given price product performs expected value money good choice buy considering budget trying first fitness product,19-10-2019,4
customer_review-R3C682S0VVXGCL,Kaved,Best of the category watch,ok watch looks brilliant curved 2d gorilla glass handles scratches pretty nicely quite features watch track 24 hour heart rate battery life reduces 13 16 days use 24 hr heart rate watch lost 2 battery 7 days looks wonderful sunlight brighter sunlight better looks happens mi bands sleep tracking good plus also use 3rd party apps get watch faces confused mi band 4 bip lite depends mi band 4 price cheaper screen small looking watch long lasting batter go bip lite looking watch track swimming use mi band 4 want buy love bip lite,24-08-2019,5
customer_review-R3AC3438929J2O,DesiMedicos,Apple watch for cheap,looks like apple watch using mi band 3 since past year classic watch guy would definitely prefer kind watch newer bands watch dial nice big good display quality display tft looks much better sunlight oled displays battery life also good price totally value money,12-12-2019,5
customer_review-RQGZG6HUQ57S6,WPLOVER,Excellent Watch and Bargain for the price. Highly Recommended.,bought amazon prime day enjoyed watch 3 weeks impressed build accuracy comfort watch provides detailed review build quality watch certainly built well resembles close apple watch fact people asked wearing apple watch gps steps accuracy happy accuracy watch provides precise gps mapping well steps counting also heart beat monitoring amazing walk bicycle lot mapped entire journey accurately sleep tracking watch uncovered shallow sleep cycle started focusing meditation sleep see improvements quality sleep getting efficiently watch tracks idle time alert watch certainly good figuring much sitting chair needs move wife impressed forced stand move battery life received watch already charged 60 charge started using worked well 25 weeks charged week ago till today consumed 80 battery life watch constantly connected phone excellent battery life features alarm feature nice enjoyed setting various alarms mi watch app like app almost features could think supplements watch well quirks wish following improvements made 1 add 12 hour mode setting constantly 24 hour cycle found 12 hour cycle setting 2 variety dials used app amazing precise graphically rich dials job 3 watch taken wrist detect well see every minute heart reach monitor lights even watch sitting table overall happy purchase simple tweaks make enjoyable experience always give 4 stars best product reviews believe always room improvements,29-07-2019,4
customer_review-R39XV8GI66REV1,ANIL,On the path of Flipkart for return policy,dull display limited fetures recommended normal wear,18-07-2019,1
customer_review-RV5E4NGV99XN8,Johnson,Battery life not as promised,using fitband earlier thought switch smart watch went description amazefit bip lite found battery life discovered promised 45 days battery life didnt last even half within 22 days battery came 7 image attached mobile app hanging sleep tracking accurate started counting even didnt go bed also didnt count many times awake,10-11-2019,3
